# Rime user dictionary
#@/db_name	luna_pinyin
#@/db_type	userdb
#@/rime_version	1.7.3
#@/tick	15434
#@/user_id	1085ee9c-96fc-4189-a383-8ffdddf6a4c9
幾年 	ji nian 	c=0 d=0 t=0
幾歲 	ji sui 	c=0 d=0 t=0
幾部 	ji bu 	c=0 d=0 t=0
幾點 	ji dian 	c=0 d=0 t=0
幾點到 	ji dian dao 	c=0 d=0 t=0
度 	du 	c=0 d=0 t=0
座 	zuo 	c=0 d=0 t=0
庫 	ku 	c=0 d=0 t=0
庭宇 	ting yu 	c=0 d=0 t=0
庭院 	ting yuan 	c=0 d=0 t=0
康康 	kang kang 	c=0 d=0 t=0
廣告 	guang gao 	c=0 d=0 t=0
延續 	yan xu 	c=0 d=0 t=0
延遲 	yan chi 	c=0 d=0 t=0
建模 	jian mo 	c=0 d=0 t=0
建立 	jian li 	c=0 d=0 t=0
建立在 	jian li zai 	c=0 d=0 t=0
建議 	jian yi 	c=0 d=0 t=0
弄 	nong 	c=0 d=0 t=0
式 	shi 	c=0 d=0 t=0
引導 	yin dao 	c=0 d=0 t=0
引擎 	yin qing 	c=0 d=0 t=0
引用 	yin yong 	c=0 d=0 t=0
引用下 	yin yong xia 	c=0 d=0 t=0
引發 	yin fa 	c=0 d=0 t=0
引號 	yin hao 	c=0 d=0 t=0
引體 	yin ti 	c=0 d=0 t=0
弧長 	hu chang 	c=0 d=0 t=0
強 	qiang 	c=0 d=0 t=0
強制 	qiang zhi 	c=0 d=0 t=0
強大 	qiang da 	c=0 d=0 t=0
強姦 	qiang jian 	c=0 d=0 t=0
強暴 	qiang bao 	c=0 d=0 t=0
強行 	qiang xing 	c=0 d=0 t=0
強調 	qiang diao 	c=0 d=0 t=0
彈幕 	dan mu 	c=0 d=0 t=0
形式 	xing shi 	c=0 d=0 t=0
彩本 	cai ben 	c=0 d=0 t=0
彩票 	cai piao 	c=0 d=0 t=0
彭 	peng 	c=0 d=0 t=0
影視 	ying shi 	c=0 d=0 t=0
影響 	ying xiang 	c=0 d=0 t=0
彷彿 	fang fu 	c=0 d=0 t=0
往下 	wang xia 	c=0 d=0 t=0
待 	dai 	c=0 d=0 t=0
很 	hen 	c=0 d=0 t=0
很不 	hen bu 	c=0 d=0 t=0
很不合適 	hen bu he shi 	c=0 d=0 t=0
很不禮貌 	hen bu li mao 	c=0 d=0 t=0
很享受 	hen xiang shou 	c=0 d=0 t=0
很喜歡 	hen xi huan 	c=0 d=0 t=0
很多 	hen duo 	c=0 d=0 t=0
很大 	hen da 	c=0 d=0 t=0
很奇怪 	hen qi guai 	c=0 d=0 t=0
很好 	hen hao 	c=0 d=0 t=0
很容易 	hen rong yi 	c=0 d=0 t=0
很少 	hen shao 	c=0 d=0 t=0
很快 	hen kuai 	c=0 d=0 t=0
很想 	hen xiang 	c=0 d=0 t=0
很慘 	hen can 	c=0 d=0 t=0
很懂 	hen dong 	c=0 d=0 t=0
很抱歉 	hen bao qian 	c=0 d=0 t=0
很明顯 	hen ming xian 	c=0 d=0 t=0
很有 	hen you 	c=0 d=0 t=0
很沒 	hen mei 	c=0 d=0 t=0
很清楚 	hen qing chu 	c=0 d=0 t=0
很煩 	hen fan 	c=0 d=0 t=0
很生氣 	hen sheng qi 	c=0 d=0 t=0
很簡單 	hen jian dan 	c=0 d=0 t=0
很累 	hen lei 	c=0 d=0 t=0
很老 	hen lao 	c=0 d=0 t=0
很能 	hen neng 	c=0 d=0 t=0
很難受 	hen nan shou 	c=0 d=0 t=0
後 	hou 	c=0 d=0 t=0
後來 	hou lai 	c=0 d=0 t=0
後天 	hou tian 	c=0 d=0 t=0
後期 	hou qi 	c=0 d=0 t=0
後繼有人 	hou ji you ren 	c=0 d=0 t=0
後置 	hou zhi 	c=0 d=0 t=0
後臺 	hou tai 	c=0 d=0 t=0
後遺症 	hou yi zheng 	c=0 d=0 t=0
後面 	hou mian 	c=0 d=0 t=0
得 	de 	c=0 d=0 t=0
得 	dei 	c=0 d=0 t=0
得了 	de le 	c=0 d=0 t=0
得人 	de ren 	c=0 d=0 t=0
得到 	de dao 	c=0 d=0 t=0
得神 	de shen 	c=0 d=0 t=0
從 	cong 	c=0 d=0 t=0
從下 	cong xia 	c=0 d=0 t=0
從你的 	cong ni de 	c=0 d=0 t=0
從我 	cong wo 	c=0 d=0 t=0
從我這用 	cong wo zhe yong 	c=0 d=0 t=0
從新 	cong xin 	c=0 d=0 t=0
從裝 	cong zhuang 	c=0 d=0 t=0
從這 	cong zhe 	c=0 d=0 t=0
從那 	cong na 	c=0 d=0 t=0
復活 	fu huo 	c=0 d=0 t=0
微 	wei 	c=0 d=0 t=0
微信 	wei xin 	c=0 d=0 t=0
微博 	wei bo 	c=0 d=0 t=0
微波 	wei bo 	c=0 d=0 t=0
微薄 	wei bo 	c=0 d=0 t=0
微軟 	wei ruan 	c=0 d=0 t=0
德 	de 	c=0 d=0 t=0
德國 	de guo 	c=0 d=0 t=0
徹底 	che di 	c=0 d=0 t=0
心 	xin 	c=0 d=0 t=0
心安理得 	xin an li de 	c=0 d=0 t=0
心情 	xin qing 	c=0 d=0 t=0
心態 	xin tai 	c=0 d=0 t=0
心理 	xin li 	c=0 d=0 t=0
必 	bi 	c=0 d=0 t=0
必漲價 	bi zhang jia 	c=0 d=0 t=0
必要 	bi yao 	c=0 d=0 t=0
必要的 	bi yao de 	c=0 d=0 t=0
必須 	bi xu 	c=0 d=0 t=0
忍受 	ren shou 	c=0 d=0 t=0
忘了 	wang le 	c=0 d=0 t=0
忘記 	wang ji 	c=0 d=0 t=0
快 	kuai 	c=0 d=0 t=0
快一點 	kuai yi dian 	c=0 d=0 t=0
快感 	kuai gan 	c=0 d=0 t=0
快遞 	kuai di 	c=0 d=0 t=0
快點 	kuai dian 	c=0 d=0 t=0
怎樣 	zen yang 	c=0 d=0 t=0
怎麼 	zen me 	c=0 d=0 t=0
怎麼啦 	zen me la 	c=0 d=0 t=0
怎麼學 	zen me xue 	c=0 d=0 t=0
怎麼看 	zen me kan 	c=0 d=0 t=0
怎麼說 	zen me shuo 	c=0 d=0 t=0
怎麼辦 	zen me ban 	c=0 d=0 t=0
怕 	pa 	c=0 d=0 t=0
思想 	si xiang 	c=0 d=0 t=0
思維 	si wei 	c=0 d=0 t=0
思考 	si kao 	c=0 d=0 t=0
思路 	si lu 	c=0 d=0 t=0
怠惰 	dai duo 	c=0 d=0 t=0
性 	xing 	c=0 d=0 t=0
性侵 	xing qin 	c=0 d=0 t=0
性取向 	xing qu xiang 	c=0 d=0 t=0
性能 	xing neng 	c=0 d=0 t=0
性質 	xing zhi 	c=0 d=0 t=0
性質的 	xing zhi de 	c=0 d=0 t=0
怪物 	guai wu 	c=0 d=0 t=0
恐怖 	kong bu 	c=0 d=0 t=0
恐怖片 	kong bu pian 	c=0 d=0 t=0
恐懼 	kong ju 	c=0 d=0 t=0
恩 	en 	c=0 d=0 t=0
悔改 	hui gai 	c=0 d=0 t=0
您 	nin 	c=0 d=0 t=0
悲傷 	bei shang 	c=0 d=0 t=0
情 	qing 	c=0 d=0 t=0
情人節 	qing ren jie 	c=0 d=0 t=0
情商 	qing shang 	c=0 d=0 t=0
情感 	qing gan 	c=0 d=0 t=0
情感的 	qing gan de 	c=0 d=0 t=0
情況 	qing kuang 	c=0 d=0 t=0
情緒 	qing xu 	c=0 d=0 t=0
惋惜 	wan xi 	c=0 d=0 t=0
惍 	gan 	c=0 d=0 t=0
想 	xiang 	c=0 d=0 t=0
想像 	xiang xiang 	c=0 d=0 t=0
想吐 	xiang tu 	c=0 d=0 t=0
想啥 	xiang sha 	c=0 d=0 t=0
想啥呢 	xiang sha ne 	c=0 d=0 t=0
想得 	xiang de 	c=0 d=0 t=0
想死 	xiang si 	c=0 d=0 t=0
想法 	xiang fa 	c=0 d=0 t=0
想玩 	xiang wan 	c=0 d=0 t=0
想玩的話 	xiang wan de hua 	c=0 d=0 t=0
想盡 	xiang jin 	c=0 d=0 t=0
想盡辦法 	xiang jin ban fa 	c=0 d=0 t=0
想看 	xiang kan 	c=0 d=0 t=0
想着 	xiang zhe 	c=0 d=0 t=0
想知道 	xiang zhi dao 	c=0 d=0 t=0
想笑 	xiang xiao 	c=0 d=0 t=0
想起 	xiang qi 	c=0 d=0 t=0
想起了 	xiang qi le 	c=0 d=0 t=0
意味 	yi wei 	c=0 d=0 t=0
意味着 	yi wei zhe 	c=0 d=0 t=0
意圖 	yi tu 	c=0 d=0 t=0
意外 	yi wai 	c=0 d=0 t=0
意外中 	yi wai zhong 	c=0 d=0 t=0
意思 	yi si 	c=0 d=0 t=0
意思是 	yi si shi 	c=0 d=0 t=0
意料 	yi liao 	c=0 d=0 t=0
意義 	yi yi 	c=0 d=0 t=0
意義多 	yi yi duo 	c=0 d=0 t=0
愛 	ai 	c=0 d=0 t=0
愛情 	ai qing 	c=0 d=0 t=0
感 	gan 	c=0 d=0 t=0
感到 	gan dao 	c=0 d=0 t=0
感動 	gan dong 	c=0 d=0 t=0
感受 	gan shou 	c=0 d=0 t=0
感悟 	gan wu 	c=0 d=0 t=0
感覺 	gan jue 	c=0 d=0 t=0
感觸 	gan chu 	c=0 d=0 t=0
感謝 	gan xie 	c=0 d=0 t=0
慈善 	ci shan 	c=0 d=0 t=0
慈善麼 	ci shan me 	c=0 d=0 t=0
態度 	tai du 	c=0 d=0 t=0
慘 	can 	c=0 d=0 t=0
慢 	man 	c=0 d=0 t=0
慢慢 	man man 	c=0 d=0 t=0
慢慢來 	man man lai 	c=0 d=0 t=0
慼慼 	qi qi 	c=0 d=0 t=0
懂 	dong 	c=0 d=0 t=0
懂得 	dong de 	c=0 d=0 t=0
應 	ying 	c=0 d=0 t=0
應用 	ying yong 	c=0 d=0 t=0
應該 	ying gai 	c=0 d=0 t=0
應該是 	ying gai shi 	c=0 d=0 t=0
應該能 	ying gai neng 	c=0 d=0 t=0
應離了 	ying li le 	c=0 d=0 t=0
懶 	lan 	c=0 d=0 t=0
懶人 	lan ren 	c=0 d=0 t=0
懶得 	lan de 	c=0 d=0 t=0
懶得搞 	lan de gao 	c=0 d=0 t=0
戀 	lian 	c=0 d=0 t=0
戀愛 	lian ai 	c=0 d=0 t=0
成 	cheng 	c=0 d=0 t=0
成功 	cheng gong 	c=0 d=0 t=0
成功麼 	cheng gong me 	c=0 d=0 t=0
成因 	cheng yin 	c=0 d=0 t=0
成年 	cheng nian 	c=0 d=0 t=0
成爲 	cheng wei 	c=0 d=0 t=0
成癮 	cheng yin 	c=0 d=0 t=0
成語 	cheng yu 	c=0 d=0 t=0
我 	wo 	c=0 d=0 t=0
我一會 	wo yi hui 	c=0 d=0 t=0
我一步步 	wo yi bu bu 	c=0 d=0 t=0
我上次 	wo shang ci 	c=0 d=0 t=0
我下 	wo xia 	c=0 d=0 t=0
我不 	wo bu 	c=0 d=0 t=0
我不喜歡 	wo bu xi huan 	c=0 d=0 t=0
我不想 	wo bu xiang 	c=0 d=0 t=0
我不是 	wo bu shi 	c=0 d=0 t=0
我不是很喜歡 	wo bu shi hen xi huan 	c=0 d=0 t=0
我不會 	wo bu hui 	c=0 d=0 t=0
我不知道 	wo bu zhi dao 	c=0 d=0 t=0
我不記得 	wo bu ji de 	c=0 d=0 t=0
我不認同 	wo bu ren tong 	c=0 d=0 t=0
我不說 	wo bu shuo 	c=0 d=0 t=0
我並不 	wo bing bu 	c=0 d=0 t=0
我主要 	wo zhu yao 	c=0 d=0 t=0
我也 	wo ye 	c=0 d=0 t=0
我也不知道 	wo ye bu zhi dao 	c=0 d=0 t=0
我也是 	wo ye shi 	c=0 d=0 t=0
我也沒 	wo ye mei 	c=0 d=0 t=0
我也沒說 	wo ye mei shuo 	c=0 d=0 t=0
我也都 	wo ye dou 	c=0 d=0 t=0
我以前 	wo yi qian 	c=0 d=0 t=0
我們 	wo men 	c=0 d=0 t=0
我們了 	wo men le 	c=0 d=0 t=0
我做的 	wo zuo de 	c=0 d=0 t=0
我儘量 	wo jin liang 	c=0 d=0 t=0
我先 	wo xian 	c=0 d=0 t=0
我再 	wo zai 	c=0 d=0 t=0
我到時候 	wo dao shi hou 	c=0 d=0 t=0
我剛 	wo gang 	c=0 d=0 t=0
我剛剛 	wo gang gang 	c=0 d=0 t=0
我加你 	wo jia ni 	c=0 d=0 t=0
我去 	wo qu 	c=0 d=0 t=0
我參加了 	wo can jia le 	c=0 d=0 t=0
我又 	wo you 	c=0 d=0 t=0
我只 	wo zhi 	c=0 d=0 t=0
我只嗲 	wo zhi dia 	c=0 d=0 t=0
我只想 	wo zhi xiang 	c=0 d=0 t=0
我只能 	wo zhi neng 	c=0 d=0 t=0
我只負責 	wo zhi fu ze 	c=0 d=0 t=0
我可以 	wo ke yi 	c=0 d=0 t=0
我可能 	wo ke neng 	c=0 d=0 t=0
我吃飯 	wo chi fan 	c=0 d=0 t=0
我咋 	wo za 	c=0 d=0 t=0
我和 	wo he 	c=0 d=0 t=0
我哥 	wo ge 	c=0 d=0 t=0
我啊 	wo a 	c=0 d=0 t=0
我喜歡 	wo xi huan 	c=0 d=0 t=0
我國 	wo guo 	c=0 d=0 t=0
我在 	wo zai 	c=0 d=0 t=0
我好想 	wo hao xiang 	c=0 d=0 t=0
我安 	wo an 	c=0 d=0 t=0
我寫 	wo xie 	c=0 d=0 t=0
我對 	wo dui 	c=0 d=0 t=0
我小時候 	wo xiao shi hou 	c=0 d=0 t=0
我就 	wo jiu 	c=0 d=0 t=0
我居然 	wo ju ran 	c=0 d=0 t=0
我幫 	wo bang 	c=0 d=0 t=0
我幫你 	wo bang ni 	c=0 d=0 t=0
我幫你做 	wo bang ni zuo 	c=0 d=0 t=0
我幾乎 	wo ji hu 	c=0 d=0 t=0
我康康 	wo kang kang 	c=0 d=0 t=0
我建議 	wo jian yi 	c=0 d=0 t=0
我從 	wo cong 	c=0 d=0 t=0
我忘了 	wo wang le 	c=0 d=0 t=0
我怎麼 	wo zen me 	c=0 d=0 t=0
我想 	wo xiang 	c=0 d=0 t=0
我想有 	wo xiang you 	c=0 d=0 t=0
我愛 	wo ai 	c=0 d=0 t=0
我愛你 	wo ai ni 	c=0 d=0 t=0
我懂 	wo dong 	c=0 d=0 t=0
我懶 	wo lan 	c=0 d=0 t=0
我懶得 	wo lan de 	c=0 d=0 t=0
我手機 	wo shou ji 	c=0 d=0 t=0
我打算 	wo da suan 	c=0 d=0 t=0
我把 	wo ba 	c=0 d=0 t=0
我握筆 	wo wo bi 	c=0 d=0 t=0
我整個 	wo zheng ge 	c=0 d=0 t=0
我昨天 	wo zuo tian 	c=0 d=0 t=0
我是 	wo shi 	c=0 d=0 t=0
我是不是 	wo shi bu shi 	c=0 d=0 t=0
我是個 	wo shi ge 	c=0 d=0 t=0
我是被 	wo shi bei 	c=0 d=0 t=0
我最卡的 	wo zui ka de 	c=0 d=0 t=0
我會 	wo hui 	c=0 d=0 t=0
我有 	wo you 	c=0 d=0 t=0
我比較 	wo bi jiao 	c=0 d=0 t=0
我永遠 	wo yong yuan 	c=0 d=0 t=0
我沒 	wo mei 	c=0 d=0 t=0
我沒做 	wo mei zuo 	c=0 d=0 t=0
我沒有 	wo mei you 	c=0 d=0 t=0
我無法 	wo wu fa 	c=0 d=0 t=0
我爲啥 	wo wei sha 	c=0 d=0 t=0
我用 	wo yong 	c=0 d=0 t=0
我的 	wo de 	c=0 d=0 t=0
我的世界 	wo de shi jie 	c=0 d=0 t=0
我的意思是 	wo de yi si shi 	c=0 d=0 t=0
我的羣 	wo de qun 	c=0 d=0 t=0
我直接 	wo zhi jie 	c=0 d=0 t=0
我看看 	wo kan kan 	c=0 d=0 t=0
我看見 	wo kan jian 	c=0 d=0 t=0
我真 	wo zhen 	c=0 d=0 t=0
我真是 	wo zhen shi 	c=0 d=0 t=0
我真的 	wo zhen de 	c=0 d=0 t=0
我確實 	wo que shi 	c=0 d=0 t=0
我給你 	wo gei ni 	c=0 d=0 t=0
我給你個 	wo gei ni ge 	c=0 d=0 t=0
我給難 	wo gei nan 	c=0 d=0 t=0
我能 	wo neng 	c=0 d=0 t=0
我自己 	wo zi ji 	c=0 d=0 t=0
我興奮 	wo xing fen 	c=0 d=0 t=0
我要 	wo yao 	c=0 d=0 t=0
我覺 	wo jue 	c=0 d=0 t=0
我覺得 	wo jue de 	c=0 d=0 t=0
我記得 	wo ji de 	c=0 d=0 t=0
我訪問不了 	wo fang wen bu le 	c=0 d=0 t=0
我試試 	wo shi shi 	c=0 d=0 t=0
我該 	wo gai 	c=0 d=0 t=0
我認爲 	wo ren wei 	c=0 d=0 t=0
我說 	wo shuo 	c=0 d=0 t=0
我說是 	wo shuo shi 	c=0 d=0 t=0
我貌似 	wo mao si 	c=0 d=0 t=0
我買 	wo mai 	c=0 d=0 t=0
我跨 	wo kua 	c=0 d=0 t=0
我身上 	wo shen shang 	c=0 d=0 t=0
我這 	wo zhe 	c=0 d=0 t=0
我這就 	wo zhe jiu 	c=0 d=0 t=0
我這是 	wo zhe shi 	c=0 d=0 t=0
我這都 	wo zhe dou 	c=0 d=0 t=0
我連 	wo lian 	c=0 d=0 t=0
我還 	wo hai 	c=0 d=0 t=0
我還是 	wo hai shi 	c=0 d=0 t=0
我都 	wo dou 	c=0 d=0 t=0
我電腦 	wo dian nao 	c=0 d=0 t=0
我靠 	wo kao 	c=0 d=0 t=0
戒色 	jie se 	c=0 d=0 t=0
戒色吧 	jie se ba 	c=0 d=0 t=0
或者 	huo zhe 	c=0 d=0 t=0
截圖 	jie tu 	c=0 d=0 t=0
截圖下 	jie tu xia 	c=0 d=0 t=0
截屏 	jie ping 	c=0 d=0 t=0
戰爭 	zhan zheng 	c=0 d=0 t=0
房 	fang 	c=0 d=0 t=0
房山 	fang shan 	c=0 d=0 t=0
所 	suo 	c=0 d=0 t=0
所以 	suo yi 	c=0 d=0 t=0
所以呢 	suo yi ne 	c=0 d=0 t=0
所以我 	suo yi wo 	c=0 d=0 t=0
所以說 	suo yi shuo 	c=0 d=0 t=0
所以那 	suo yi na 	c=0 d=0 t=0
所喲 	suo yo 	c=0 d=0 t=0
所有 	suo you 	c=0 d=0 t=0
所有權 	suo you quan 	c=0 d=0 t=0
所永遠 	suo yong yuan 	c=0 d=0 t=0
所見 	suo jian 	c=0 d=0 t=0
所說 	suo shuo 	c=0 d=0 t=0
所謂 	suo wei 	c=0 d=0 t=0
手上 	shou shang 	c=0 d=0 t=0
手動 	shou dong 	c=0 d=0 t=0
手機 	shou ji 	c=0 d=0 t=0
手機你 	shou ji ni 	c=0 d=0 t=0
手機號 	shou ji hao 	c=0 d=0 t=0
手機麼 	shou ji me 	c=0 d=0 t=0
手淫 	shou yin 	c=0 d=0 t=0
手腕 	shou wan 	c=0 d=0 t=0
才 	cai 	c=0 d=0 t=0
才才 	cai cai 	c=0 d=0 t=0
才知道 	cai zhi dao 	c=0 d=0 t=0
才能 	cai neng 	c=0 d=0 t=0
才行 	cai xing 	c=0 d=0 t=0
打 	da 	c=0 d=0 t=0
打不 	da bu 	c=0 d=0 t=0
打出 	da chu 	c=0 d=0 t=0
打印 	da yin 	c=0 d=0 t=0
打字 	da zi 	c=0 d=0 t=0
打工 	da gong 	c=0 d=0 t=0
打工人 	da gong ren 	c=0 d=0 t=0
打拳 	da quan 	c=0 d=0 t=0
打擾 	da rao 	c=0 d=0 t=0
打擾了 	da rao le 	c=0 d=0 t=0
打盹 	da dun 	c=0 d=0 t=0
打算 	da suan 	c=0 d=0 t=0
打造 	da zao 	c=0 d=0 t=0
打開 	da kai 	c=0 d=0 t=0
打電話 	da dian hua 	c=0 d=0 t=0
打鬥 	da dou 	c=0 d=0 t=0
扭曲 	niu qu 	c=0 d=0 t=0
扯 	che 	c=0 d=0 t=0
扯上 	che shang 	c=0 d=0 t=0
批卡 	pi ka 	c=0 d=0 t=0
找 	zhao 	c=0 d=0 t=0
找不到 	zhao bu dao 	c=0 d=0 t=0
找你 	zhao ni 	c=0 d=0 t=0
找到 	zhao dao 	c=0 d=0 t=0
找到了 	zhao dao le 	c=0 d=0 t=0
找我 	zhao wo 	c=0 d=0 t=0
找找 	zhao zhao 	c=0 d=0 t=0
承擔 	cheng dan 	c=0 d=0 t=0
承認 	cheng ren 	c=0 d=0 t=0
承認吧 	cheng ren ba 	c=0 d=0 t=0
抄 	chao 	c=0 d=0 t=0
抄襲 	chao xi 	c=0 d=0 t=0
把 	ba 	c=0 d=0 t=0
把他倆 	ba ta lia 	c=0 d=0 t=0
把你 	ba ni 	c=0 d=0 t=0
把它 	ba ta 	c=0 d=0 t=0
把自己 	ba zi ji 	c=0 d=0 t=0
抖 	dou 	c=0 d=0 t=0
抖音 	dou yin 	c=0 d=0 t=0
折中 	zhe zhong 	c=0 d=0 t=0
折騰 	zhe teng 	c=0 d=0 t=0
抱怨 	bao yuan 	c=0 d=0 t=0
抱歉 	bao qian 	c=0 d=0 t=0
抱歉了 	bao qian le 	c=0 d=0 t=0
抱着 	bao zhe 	c=0 d=0 t=0
抽乾 	chou gan 	c=0 d=0 t=0
拆分 	chai fen 	c=0 d=0 t=0
拉 	la 	c=0 d=0 t=0
拉人 	la ren 	c=0 d=0 t=0
拉人麼 	la ren me 	c=0 d=0 t=0
拉着 	la zhe 	c=0 d=0 t=0
拉着我 	la zhe wo 	c=0 d=0 t=0
拋到 	pao dao 	c=0 d=0 t=0
拍 	pai 	c=0 d=0 t=0
拍拍 	pai pai 	c=0 d=0 t=0
拍照 	pai zhao 	c=0 d=0 t=0
拍照了 	pai zhao le 	c=0 d=0 t=0
拍錯了 	pai cuo le 	c=0 d=0 t=0
拒絕 	ju jue 	c=0 d=0 t=0
拜拜 	bai bai 	c=0 d=0 t=0
拜讀 	bai du 	c=0 d=0 t=0
括號 	kuo hao 	c=0 d=0 t=0
拯救 	zheng jiu 	c=0 d=0 t=0
拱辰 	gong chen 	c=0 d=0 t=0
拼 	pin 	c=0 d=0 t=0
拼多 	pin duo 	c=0 d=0 t=0
拼多多 	pin duo duo 	c=0 d=0 t=0
拿 	na 	c=0 d=0 t=0
拿個 	na ge 	c=0 d=0 t=0
拿到 	na dao 	c=0 d=0 t=0
拿着 	na zhe 	c=0 d=0 t=0
拿頭 	na tou 	c=0 d=0 t=0
持久 	chi jiu 	c=0 d=0 t=0
指 	zhi 	c=0 d=0 t=0
指出 	zhi chu 	c=0 d=0 t=0
指向 	zhi xiang 	c=0 d=0 t=0
指望 	zhi wang 	c=0 d=0 t=0
指的是 	zhi de shi 	c=0 d=0 t=0
指示燈 	zhi shi deng 	c=0 d=0 t=0
按 	an 	c=0 d=0 t=0
按照 	an zhao 	c=0 d=0 t=0
挑了 	tiao le 	c=0 d=0 t=0
挖 	wa 	c=0 d=0 t=0
挺 	ting 	c=0 d=0 t=0
挺好 	ting hao 	c=0 d=0 t=0
挺好的 	ting hao de 	c=0 d=0 t=0
挺好看得 	ting hao kan de 	c=0 d=0 t=0
挺方便 	ting fang bian 	c=0 d=0 t=0
挺沒 	ting mei 	c=0 d=0 t=0
捱整 	ai zheng 	c=0 d=0 t=0
捶 	chui 	c=0 d=0 t=0
捶科 	chui ke 	c=0 d=0 t=0
掉 	diao 	c=0 d=0 t=0
掉了 	diao le 	c=0 d=0 t=0
掌握 	zhang wo 	c=0 d=0 t=0
排序 	pai xu 	c=0 d=0 t=0
排斥 	pai chi 	c=0 d=0 t=0
掛 	gua 	c=0 d=0 t=0
掛着 	gua zhe 	c=0 d=0 t=0
接 	jie 	c=0 d=0 t=0
接受 	jie shou 	c=0 d=0 t=0
接受後 	jie shou hou 	c=0 d=0 t=0
接觸 	jie chu 	c=0 d=0 t=0
控制 	kong zhi 	c=0 d=0 t=0
控制權 	kong zhi quan 	c=0 d=0 t=0
控力 	kong li 	c=0 d=0 t=0
推到 	tui dao 	c=0 d=0 t=0
推特 	tui te 	c=0 d=0 t=0
推薦 	tui jian 	c=0 d=0 t=0
推薦你 	tui jian ni 	c=0 d=0 t=0
推送 	tui song 	c=0 d=0 t=0
掩飾 	yan shi 	c=0 d=0 t=0
提 	ti 	c=0 d=0 t=0
提出 	ti chu 	c=0 d=0 t=0
提升 	ti sheng 	c=0 d=0 t=0
提問 	ti wen 	c=0 d=0 t=0
提示 	ti shi 	c=0 d=0 t=0
提示了 	ti shi le 	c=0 d=0 t=0
提高 	ti gao 	c=0 d=0 t=0
插入 	cha ru 	c=0 d=0 t=0
揚聲器 	yang sheng qi 	c=0 d=0 t=0
換 	huan 	c=0 d=0 t=0
換了 	huan le 	c=0 d=0 t=0
換個 	huan ge 	c=0 d=0 t=0
換句 	huan ju 	c=0 d=0 t=0
握不準 	wo bu zhun 	c=0 d=0 t=0
握筆 	wo bi 	c=0 d=0 t=0
揭曉 	jie xiao 	c=0 d=0 t=0
搜 	sou 	c=0 d=0 t=0
搜了 	sou le 	c=0 d=0 t=0
搜捕到 	sou bu dao 	c=0 d=0 t=0
搜索 	sou suo 	c=0 d=0 t=0
搜題 	sou ti 	c=0 d=0 t=0
搞 	gao 	c=0 d=0 t=0
搞不懂 	gao bu dong 	c=0 d=0 t=0
搞什麼 	gao shen me 	c=0 d=0 t=0
搞出 	gao chu 	c=0 d=0 t=0
搞到 	gao dao 	c=0 d=0 t=0
搞好 	gao hao 	c=0 d=0 t=0
搞得 	gao de 	c=0 d=0 t=0
搞機助手 	gao ji zhu shou 	c=0 d=0 t=0
搞瘋了 	gao feng le 	c=0 d=0 t=0
搬的 	ban de 	c=0 d=0 t=0
搭 	da 	c=0 d=0 t=0
搭建 	da jian 	c=0 d=0 t=0
摩擦 	mo ca 	c=0 d=0 t=0
摺疊 	zhe die 	c=0 d=0 t=0
撤回 	che hui 	c=0 d=0 t=0
撤回下 	che hui xia 	c=0 d=0 t=0
擁有 	yong you 	c=0 d=0 t=0
操 	cao 	c=0 d=0 t=0
操作 	cao zuo 	c=0 d=0 t=0
擔心 	dan xin 	c=0 d=0 t=0
擬 	ni 	c=0 d=0 t=0
擬物化 	ni wu hua 	c=0 d=0 t=0
支 	zhi 	c=0 d=0 t=0
支付 	zhi fu 	c=0 d=0 t=0
支付分 	zhi fu fen 	c=0 d=0 t=0
支付寶 	zhi fu bao 	c=0 d=0 t=0
支持 	zhi chi 	c=0 d=0 t=0
收 	shou 	c=0 d=0 t=0
收藏 	shou cang 	c=0 d=0 t=0
收費 	shou fei 	c=0 d=0 t=0
收集 	shou ji 	c=0 d=0 t=0
收集器 	shou ji qi 	c=0 d=0 t=0
改個 	gai ge 	c=0 d=0 t=0
改成 	gai cheng 	c=0 d=0 t=0
改變 	gai bian 	c=0 d=0 t=0
改進 	gai jin 	c=0 d=0 t=0
攻 	gong 	c=0 d=0 t=0
攻擊 	gong ji 	c=0 d=0 t=0
攻擊性 	gong ji xing 	c=0 d=0 t=0
放 	fang 	c=0 d=0 t=0
放了 	fang le 	c=0 d=0 t=0
放假 	fang jia 	c=0 d=0 t=0
放到 	fang dao 	c=0 d=0 t=0
放學 	fang xue 	c=0 d=0 t=0
放棄 	fang qi 	c=0 d=0 t=0
放氣 	fang qi 	c=0 d=0 t=0
放的 	fang de 	c=0 d=0 t=0
放的是 	fang de shi 	c=0 d=0 t=0
放鬆 	fang song 	c=0 d=0 t=0
政治 	zheng zhi 	c=0 d=0 t=0
故宮 	gu gong 	c=0 d=0 t=0
故障 	gu zhang 	c=0 d=0 t=0
效力 	xiao li 	c=0 d=0 t=0
效果 	xiao guo 	c=0 d=0 t=0
效率 	xiao lv 	c=0 d=0 t=0
教 	jiao 	c=0 d=0 t=0
教程 	jiao cheng 	c=0 d=0 t=0
教育 	jiao yu 	c=0 d=0 t=0
散了 	san le 	c=0 d=0 t=0
散熱 	san re 	c=0 d=0 t=0
散熱器 	san re qi 	c=0 d=0 t=0
